id,loss
132614,1469.23218013
132616,1322.46507227
132620,2063.28155265
132622,5007.11031801
132628,5592.25400239
132629,1815.76993155
132630,1127.96649518
132633,1830.36472812
132638,1151.91418034
132642,1116.85510527
132653,1090.1088162
132661,2856.36309847
132667,3994.65328228
132669,4508.08495303
132678,1633.34710953
132679,5943.24610094
132682,1029.91071627
132685,967.474824147
132686,5619.79211464
132692,719.063817161
132698,1080.60122592
132701,2722.81586934
132708,4157.14955556
132713,1747.87289236
132714,2267.04283201
132715,1167.24673417
132724,3408.06444114
132725,4090.63662729
132732,6788.4554329
132733,5742.29197314
132744,1825.18172021
132748,3281.33877734
132750,1301.17101084
132751,2851.14634143
132752,2033.80576187
132753,1997.1209344
132758,4737.58228891
132759,2098.14263165
132762,1240.36897245
132765,4630.58506802
132773,1397.04582833
132777,760.694003483
132778,3182.79622788
132791,2253.66008766
132792,405.778677662
132795,3714.85792002
132797,3327.62055138
132798,1839.97737788
132812,3132.36673623
132817,1305.56573451
132818,2012.89337116
132819,1967.59192611
132820,4782.39136658
132822,1000.72014254
132823,2287.44202287
132825,834.699432811
132829,5962.33400508
132835,3760.98610032
132838,5394.57222049
132841,2309.41103161
132852,1457.51253953
132873,1413.46336635
132877,1701.79255999
132881,1917.83502197
132882,4626.90149096
132884,3447.95169385
132885,3377.06103829
132888,3571.51000874
132890,8113.81239095
132891,1178.93292131
132893,2453.54182133
132908,1372.56801738
132916,1209.81130488
132918,1937.00643902
132923,1202.11113628
132924,773.260321627
132932,1862.35444305
132933,984.62190041
132935,2305.90294015
132943,1775.89588204
132944,2001.56019599
132945,5650.19292411
132950,4817.69914143
132951,2041.58147105
132952,2888.13297702
132962,1046.69524743
132967,1003.24448429
132969,3495.55407233
132970,2171.86342887
132971,7932.76556221
132973,2916.66646223
132974,5240.55399874
132976,1499.44098681
132979,13101.3162834
132992,4756.74446125
132994,809.078117005
132995,13516.0063786
133000,2084.38309083
133003,819.427587565
133004,11313.5622989
133008,958.178427906
133014,4893.83052071
133021,1528.39026807
133026,5585.45511286
133034,2589.85435113
133037,1539.27069112
133038,3136.98480935
133049,2202.47516124
133050,2093.67848917
133051,1919.36359808
133052,1586.07339849
133057,1792.99696965
133061,5524.4215903
133066,1610.60502502
133067,1172.55303985
133070,1041.0093575
133083,872.182383827
133093,768.686936593
133099,1634.03236877
133106,7007.27992997
133125,1325.26577689
133133,3076.6118186
133134,1367.73237983
133135,3098.10369041
133144,2618.20026324
133151,2192.77113426
133153,1201.18023609
133155,933.412404328
133168,2498.4048339
133169,1665.01412891
133171,4199.75944963
133174,5184.34395345
133177,1244.76698983
133192,1853.75155771
133193,2519.47203947
133198,1457.56054263
133203,4310.36900566
133205,2316.25581916
133207,2082.94592009
133214,1466.0623197
133219,3549.07113727
133221,877.776354077
133222,1529.71365378
133225,2473.98381558
133226,1985.64330186
133233,1242.31377533
133235,775.853683831
133236,1875.01551205
133238,1469.91627194
133239,1539.90802473
133246,1143.86846028
133261,4453.52021671
133273,2133.37537063
133276,1404.66248956
133280,1387.44501349
133293,3200.70177162
133304,9200.40052632
133308,1994.06976156
133309,2194.42357688
133314,1283.00994063
133317,1772.54138968
133322,2766.86824879
133327,1921.95156162
133334,3457.44356617
133345,1480.97739609
133346,2352.54530321
133352,702.097278034
133353,6137.2980037
133356,2616.61426209
133365,2454.0707981
133366,994.128883948
133368,1727.75273296
133372,1488.83820824
133390,1294.83622585
133391,2565.79908637
133401,2735.08702521
133413,3564.72028361
133414,1566.03153169
133417,1363.2826486
133420,961.18015581
133439,2235.16710613
133442,709.204674617
133446,3606.32828252
133448,3551.6758263
133452,1837.19948751
133454,4075.21947833
133455,1178.78806319
133456,1590.10188021
133459,937.012367956
133462,1159.03239444
133464,1891.41218832
133467,6428.6479696
133475,1403.243971
133476,1122.53732795
133482,3493.79388299
133485,1182.08700616
133486,1541.70310842
133498,1640.16708145
133502,4297.73116804
133507,844.384152661
133511,1197.38495794
133521,1521.87871486
133527,1440.76446941
133528,944.530883582
133531,1251.88796333
133549,2275.7917728
133550,3184.30078371
133554,9863.10170028
133558,1856.39187343
133560,1091.22191185
133566,1105.84494953
133567,4146.45539241
133568,3087.01417378
133577,2159.05901558
133578,3770.89578222
133585,4463.71319806
133597,918.315667971
133598,1116.55547839
133605,4434.42414033
133606,5577.75124849
133610,1771.82297905
133616,902.266060631
133619,843.544958782
133620,924.354557197
133621,721.092757444
133625,3013.06218859
133628,2256.39660703
133630,1457.0003277
133635,3774.6349485
133646,2958.05309349
133650,2288.01397806
133660,1417.75506464
133667,904.055425908
133671,1374.0117766
133674,1395.62114781
133678,1204.98317687
133679,2064.71525669
133682,7697.15128562
133687,2845.41008146
133696,4241.05294219
133703,1006.41246162
133707,6249.16883706
133708,2677.16615
133711,1232.13626778
133717,1991.59025046
133721,845.297286281
133723,1599.77259472
133731,3933.3622128
133734,8567.58952807
133743,1919.79817003
133746,1385.05367893
133747,2288.22917341
133761,1993.22542437
133765,1101.4873422
133779,1690.98599219
133781,2355.20802486
133782,9283.70031027
133788,6728.81744451
133790,2831.55000784
133795,1036.9390438
133796,1643.66397181
133799,1040.76243057
133803,2672.53277519
133806,2387.8872081
133807,1700.27506215
133809,1092.94380304
133814,3722.62264742
133817,1645.80836604
133820,4327.63170678
133830,959.091118175
133832,1760.28388179
133836,949.662829413
133838,2795.27493442
133847,1262.76104368
133856,5349.61007596
133867,2350.0705629
133868,2923.99615778
133874,4600.74666053
133879,2239.33700006
133889,1652.74452684
133898,3812.79018685
133903,3809.626827
133916,2156.02233683
133924,1396.55408159
133929,1981.78905656
133932,2612.0583589
133934,1495.37423996
133937,1180.87359391
133944,10765.4176426
133952,1618.01144471
133955,1129.17450144
133957,736.45549097
133962,6281.9250527
133972,2476.73746877
133979,1648.06061155
133980,2195.47090709
133983,3555.45928149
133996,2088.80903569
134001,2722.07808206
134003,1718.17249484
134005,1276.88925232
134008,992.426322164
134013,2471.40739251
134025,4212.99040983
134030,1401.83880728
134032,2640.42243477
134037,3263.16826481
134039,5579.13934289
134040,2964.67627154
134049,2381.59211791
134053,2440.43569596
134055,1507.04395053
134057,4587.05989867
134059,3575.95108869
134061,1381.05233068
134062,2996.56147236
134064,1338.4700616
134065,7341.12240603
134066,2695.94908926
134074,1182.27621917
134077,2964.16966733
134079,1250.70205007
134081,6222.58725879
134085,1258.62563499
134088,1587.46320467
134096,1022.99251451
134097,717.210697688
134103,918.346153283
134110,4376.62817335
134117,1087.86607636
134118,7374.15097708
134121,2481.9357148
134124,4119.9741209
134126,2102.21815488
134132,5273.70967615
134134,1493.29514547
134137,6350.3685059
134139,838.871978653
134142,1471.91610775
134144,1184.47889977
134151,2114.71080341
134152,3868.27426264
134159,2123.98103167
134165,3385.99437395
134167,1285.54393413
134170,1768.03149138
134174,1528.43366487
134176,1621.99444685
134177,2104.13633337
134180,1208.74445962
134185,1237.82652318
134192,1529.69998289
134199,3137.48353313
134200,2127.29984751
134201,2964.65332614
134202,1588.56372511
134206,2566.40797218
134207,1585.59939529
134209,4475.46134804
134210,4225.37418189
134211,2477.29744202
134213,11062.973425
134221,6062.80172035
134222,966.295363615
134229,2836.80747215
134230,4486.67973459
134231,2763.13812442
134238,3781.84009317
134242,1398.62449595
134244,1616.46828245
134245,2585.89379747
134246,1308.1489436
134248,3254.453917
134249,1740.83574658
134251,5215.58233629
134252,2313.16869782
134256,1245.50385524
134259,1252.57132438
134260,9245.47342008
134261,3300.4751569
134262,908.578099626
134263,1327.40375882
134266,674.495570295
134267,4024.57296711
134269,1235.48334448
134273,977.403696601
134275,2994.44049774
134276,1144.12706332
134282,1465.81764764
134286,2762.29883011
134289,1584.75734253
134294,1064.4822541
134301,1625.31965992
134307,1579.83988732
134313,3871.26667975
134315,1121.01659027
134319,1518.45082221
134329,2483.16583062
134334,4753.93687774
134337,1541.74208647
134340,750.147256316
134344,2886.20231361
134364,1092.77143185
134365,3421.29631595
134368,2264.40948546
134376,8882.01117097
134380,2066.34588385
134391,1339.98829693
134392,2439.40552322
134398,3565.90552736
134400,1012.81564055
134404,5290.37965974
134406,1858.46645836
134408,1318.56799684
134414,7201.79574338
134419,2954.00515301
134424,1494.812369
134427,2235.24537093
134434,708.069081694
134446,4879.96932825
134448,1044.73616347
134449,1555.83924006
134450,920.298715146
134451,2897.33372176
134452,873.783733955
134455,1063.86550376
134469,2252.48334653
134470,948.07699772
134483,4543.69705097
134489,3025.84824465
134493,2496.63565542
134501,1940.25319105
134504,4915.90319201
134505,1445.20834036
134516,11381.2057838
134522,4634.37504512
134528,1823.29216356
134533,1826.89826496
134534,1333.75891477
134542,1561.72667438
134544,2565.87470917
134550,1562.06408106
134553,2111.07674618
134559,1622.43846055
134560,4146.027985
134561,4913.21595608
134562,4400.06480043
134565,2331.15976852
134571,3057.64540717
134572,1404.95754334
134574,23728.7331081
134575,1360.75426079
134576,3536.24681774
134586,2919.1799439
134591,2296.4507204
134595,7512.58158423
134599,4835.14350757
134608,1558.44482067
134609,5005.7848341
134619,6076.79734006
134624,2437.46478401
134639,1307.56315697
134641,854.209506867
134651,4261.01541486
134655,6046.81865947
134656,3087.18565646
134664,1439.30149151
134668,917.422390337
134669,1851.82992243
134675,1146.79178186
134679,1504.65963224
134687,826.764548095
134688,1141.3450519
134693,3261.48524905
134694,2470.48187928
134698,1530.61164704
134701,828.532880651
134713,839.258783995
134720,3983.32370183
134725,4054.04201455
134738,1325.26472181
134740,6056.09115876
134744,4637.09877073
134748,4959.12572381
134754,3751.6518277
134755,1923.07841003
134759,9267.67813586
134761,1665.76823167
134777,1944.36462983
134781,868.409212433
134784,2301.66869869
134788,2769.70549382
134793,2086.28476958
134797,1068.9763959
134802,1471.13663785
134805,4211.18486572
134821,1002.9310187
134825,2574.77074982
134826,1185.44994775
134844,1435.73385248
134847,2205.68280647
134849,1350.96213404
134853,1716.29658023
134855,2511.52645582
134862,1700.39041208
134863,3573.36224629
134868,2134.29987979
134872,1850.18278392
134873,5639.21620312
134884,1921.70304446
134886,2075.29713107
134891,680.201500811
134895,1804.20848019
134898,867.304520187
134905,3456.77402069
134909,2244.93828144
134910,1762.32373038
134913,2913.97124546
134914,4786.57682763
134916,1530.98094542
134917,3933.13694962
134921,4174.2549258
134926,1316.02844588
134927,2593.58634208
134928,6872.72772744
134929,1319.46780308
134948,3156.69985793
134957,5511.46855613
134959,894.688873737
134961,2035.72594467
134967,974.083555959
134970,1506.2214731
134975,1003.09374151
134992,1561.79351961
135001,5878.23938421
135002,2402.2326566
135004,6014.58234962
135008,1084.55359477
135014,3147.73677713
135035,1876.18415906
135037,2730.21075822
135039,2367.76339627
135040,3666.5210953
135046,1760.18702841
135056,929.726889577
135063,2308.79459383
135066,1514.03746377
135072,1877.42140678
135079,5781.86703945
135080,2082.76486142
135087,1489.31869605
135091,934.54167846
135094,3880.62693464
135098,4933.12207989
135107,1028.09192491
135111,2248.29710063
135113,2210.5678147
135116,1648.94920119
135121,6467.46856426
135122,1803.84465389
135136,2478.5003579
135138,3051.10739318
135145,1265.26969118
135158,1594.86691783
135160,1533.00442693
135162,6110.43643493
135167,2087.05108972
135173,2062.57145045
135174,1996.74108218
135183,2290.79399086
135184,2162.69816058
135191,2534.07026253
135192,2951.97927471
135194,1388.16686323
135204,1171.88271007
135211,1019.6671048
135221,1579.63341085
135224,1624.74703014
135228,805.31857233
135236,1151.83216679
135255,651.326960879
135263,7676.32016023
135266,1642.49030121
135271,1210.25010772
135273,3780.61837859
135274,2031.32403104
135285,3128.86584721
135287,8702.33051793
135288,2625.218577
135292,8459.98010186
135294,845.791062747
135299,863.588670999
135302,1202.96536506
135307,935.117149138
135311,1787.50151172
135321,3092.61004172
135323,2500.19192857
135325,1303.91702859
135326,7187.64139299
135332,1366.94047516
135335,8207.16063412
135358,3664.0639896
135362,3286.21246707
135365,3150.96870298
135367,4578.92985134
135368,1510.62961922
135369,6818.04094839
135376,3020.09976417
135378,1333.97654375
135381,3488.24503795
135383,1175.68366946
135394,972.155717523
135400,2251.30714439
135402,6104.90729809
135404,9384.14735434
135408,1475.07855281
135414,1122.8290002
135415,1397.97503958
135418,1031.36284051
135428,3529.89063117
135430,926.608073859
135441,4747.96299432
135443,1215.12403147
135444,1466.30850819
135445,1928.11649722
135447,1945.43409948
135458,3777.20491753
135463,1313.75074584
135467,9147.37695897
135475,1108.26526723
135479,3786.85710141
135481,1753.59955864
135482,1332.74172898
135487,1446.60041252
135490,2172.14917284
135494,2040.48564241
135496,1525.85488576
135504,3700.97194742
135505,2479.67892774
135525,3240.16467055
135526,2231.56930128
135532,3146.51120354
135543,6494.99988208
135544,3814.02369456
135548,2904.32592889
135550,5716.35759953
135552,2056.71239869
135555,2475.07924491
135558,1171.85040612
135565,4317.38013681
135568,716.250741748
135571,7210.76271478
135573,6003.85028653
135591,7656.80970024
135592,1226.6041936
135593,2672.6869037
135596,1538.78711989
135602,2588.30390287
135603,1524.22446942
135604,5639.69984719
135610,1998.8230687
135630,3599.16524081
135631,1101.58986482
135634,5921.31441279
135636,3237.95267187
135637,1615.41887197
135640,2460.61707106
135641,1593.98574089
135655,1266.56531399
135662,1148.0795101
135667,6472.35717487
135670,633.919220123
135676,1505.67762421
135693,1866.48258368
135699,1071.17779133
135703,3529.10882494
135705,2540.64656616
135714,803.245345525
135719,2537.24865303
135728,1405.16302641
135730,1740.80957408
135737,2025.77696101
135740,1960.06384441
135744,1853.47602553
135749,1886.78026518
135757,1571.6043655
135758,6220.62105222
135761,3930.06421114
135763,1229.67580201
135765,1258.77590342
135768,940.091805948
135770,2274.05430484
135771,1366.24438563
135772,1186.80015551
135774,2974.3233294
135779,3810.9625458
135782,2433.88322255
135786,745.51851209
135797,1198.12610938
135801,3331.26741495
135808,1247.94004047
135809,2163.80041762
135810,1816.291663
135811,1709.08719758
135818,1287.38280297
135822,611.374465471
135826,1532.75697195
135829,8764.6556498
135835,5195.67668578
135843,3630.73056272
135844,16674.7414384
135845,1968.28857231
135851,1672.30661511
135858,1602.31739656
135860,3011.90124345
135866,1322.23491604
135872,2035.01647752
135883,945.257897833
135895,3532.53602883
135916,2305.45551109
135918,2421.00456668
135921,1283.5747323
135923,7300.43405761
135925,6456.14167318
135932,1391.70843365
135936,806.354171041
135937,3793.99702305
135941,1860.95355535
135947,5973.53652771
135949,1156.11140491
135957,1829.88562573
135958,4402.79170026
135961,1109.9669503
135963,1736.78028229
135968,2373.30357388
135969,1806.01472093
135976,2984.07104845
135982,1059.09545563
135988,1438.77925328
135989,1014.49575442
135991,2410.61358813
135993,2713.60959254
135998,2317.31273127
136007,1709.75260152
136015,4253.80401573
136016,4459.98764167
136017,1358.80403668
136020,8105.96583498
136022,3044.64967219
136024,4530.70500319
136031,1118.17992639
136035,5077.03402308
136036,1145.77610333
136039,2095.34375903
136041,3741.02523407
136044,1169.07255514
136046,870.055564939
136047,5477.0993608
136049,1207.36500183
136052,1271.30496728
136053,1437.00981739
136057,1929.0214318
136065,3419.3230095
136066,936.792798392
136070,5512.06127555
136073,2129.8434577
136074,8163.01616205
136076,1267.02417809
136083,2785.21678382
136087,1726.34083856
136088,1216.66508933
136096,1288.26001552
136097,995.456436955
136102,1736.996424
136104,932.243426692
136107,2118.83770414
136111,1839.25854267
136112,4866.66508972
136118,1241.76808184
136121,6021.94298043
136129,2857.12266925
136131,1428.49361333
136133,1613.128555
136139,1679.70266333
136145,1197.66876299
136154,5425.25890189
136158,5093.58575097
136161,2194.43723826
136167,3663.15126009
136177,1697.74474181
136178,818.32358692
136179,2962.90417111
136192,1139.30065677
136202,1520.41683099
136206,9662.78952392
136207,1627.88758861
136212,1061.58929619
136215,1183.20557162
136219,1511.89660145
136221,3857.21378779
136225,3225.90494173
136227,5635.89779668
136231,1671.52223852
136232,1025.61537748
136233,1949.40834392
136243,2089.56034633
136250,1511.44589498
136254,5299.92295235
136255,2249.83458183
136256,1474.42449255
136262,3858.0902
136267,2231.23995239
136274,2792.27255935
136275,2109.20044182
136277,8779.30038197
136296,1491.68627203
136297,10026.1726703
136302,3747.17169662
136305,2580.8952043
136310,4770.97244314
136311,9321.71262889
136314,4065.91917934
136318,1541.33774136
136325,1352.13882669
136326,1542.3029533
136329,3309.00307538
136337,3267.57375313
136343,2436.28973014
136349,3243.25958015
136358,2806.39847878
136369,1558.31419037
136375,1488.76685989
136377,7125.04166675
136381,3272.95879212
136383,1661.61159001
136385,1007.18746179
136396,1210.85887069
136405,1603.75162726
136407,1488.81778248
136414,1420.29842625
136415,4899.98007632
136419,2028.15134192
136424,3527.33879272
136428,2357.97258296
136430,2628.91885557
136438,3684.68880192
136440,1410.24338451
136443,2922.93545978
136448,1026.37133703
136452,785.881434565
136469,6889.9681326
136473,2760.82639066
136487,1473.81004132
136493,1159.8482157
136496,2797.93467424
136500,1582.00614998
136501,4554.73605943
136504,4113.2526094
136507,1480.39840106
136510,2035.27433602
136512,3858.15641046
136518,6309.49586152
136523,5693.86586691
136527,2080.59133045
136529,2752.11815493
136535,1391.4954046
136536,3147.21356737
136549,3929.67530003
136554,1183.80123033
136568,784.254417888
136570,921.612339636
136571,4773.58721418
136580,1012.07026691
136591,1061.50626292
136607,1362.32780989
136621,956.96372653
136624,4950.45224891
136628,1211.12328575
136632,580.426102213
136636,1343.75222692
136644,1382.1982303
136645,2449.36361148
136659,5314.59592643
136664,1433.69438908
136676,4125.16380611
136681,5224.40919727
136682,2039.87928976
136683,3004.04067102
136695,4433.69694555
136699,8725.03924622
136704,8039.90936378
136707,1574.75514025
136711,2987.48896392
136727,3166.94071087
136728,4162.77731063
136732,4233.5344536
136733,1051.45556424
136734,3944.01993187
136736,4096.68580328
136743,1113.70235675
136744,1892.51272606
136746,1337.83161863
136749,3723.41234353
136750,2669.18880301
136751,1143.01829544
136754,3194.42329238
136758,1203.77853447
136768,1713.85989013
136770,1350.81755264
136795,1935.92312696
136811,1451.00864659
136814,1144.55051522
136817,1451.50422385
136825,3086.2879366
136826,1674.56910728
136831,1108.36995853
136840,1809.92051598
136841,3038.25531675
136848,956.976753579
136853,1724.2162136
136860,1589.80809273
136866,1059.24974795
136867,2969.79732773
136871,3572.31845806
136873,2471.76420309
136874,1254.56951116
136877,6380.64086692
136887,3937.26286612
136895,3646.80456817
136896,3718.58668718
136898,3078.76507365
136903,1314.56028905
136926,1241.71041654
136928,757.804597472
136934,1404.06109462
136946,1883.3115444
136956,7418.58294899
136961,2692.08642957
136962,5743.76955917
136968,1101.99050032
136972,1446.59165406
136974,2138.61390091
136979,3467.19103962
136980,1316.96902011
136981,3663.09566772
136984,1146.70252427
136987,1663.53220277
136992,6801.92808789
136993,5181.46913522
136999,7722.9530549
137007,6492.37292519
137010,3694.66805675
137020,6492.88101809
137029,3998.2546667
137049,542.966914881
137054,2727.26060047
137059,849.06384848
137064,4009.96425696
137068,1186.95096468
137079,5294.16002492
137080,1497.43875896
137090,1150.93238772
137095,1967.62216988
137097,1246.5844261
137098,2444.5265549
137100,1570.73264655
137102,931.184375863
137107,2984.99464964
137108,3546.84088488
137109,5878.64615995
137113,2911.3438745
137123,2728.56991073
137138,1101.52184426
137145,1769.96594965
137155,2105.58525883
137159,4613.39362621
137163,1887.97193268
137165,3104.27531762
137167,1576.42420758
137168,1838.94608561
137176,4354.95206103
137179,3231.16427049
137189,2630.7546571
137190,2881.03857994
137198,3875.87024528
137200,3178.88530693
137209,1351.99434842
137212,1426.53822028
137213,2576.91995343
137217,7647.1697593
137218,1238.85322705
137226,1007.88141732
137231,1180.83924729
137232,2361.68156462
137234,2891.56275379
137243,1728.89891544
137244,1240.8221061
137258,1347.32749876
137260,2447.07850292
137263,4292.16359963
137267,3994.81046853
137270,3028.60167477
137272,557.311772969
137282,1769.48962131
137283,2959.65097643
137288,1626.38270407
137304,1647.37121283
137309,7266.33350159
137312,1831.5117887
137339,1101.28372933
137342,2480.75405702
137344,1504.34135278
137345,1518.58780906
137347,2572.38874268
137354,1623.23702071
137357,3152.8568403
137359,1792.63598997
137360,2122.9526425
137366,3523.00763343
137372,1805.12069957
137374,2220.74338039
137375,2492.90326837
137381,5797.31138027
137383,2068.97346125
137385,1335.6854569
137395,6670.93341307
137405,1589.10813065
137409,698.451505101
137416,4487.22432693
137417,1423.15875975
137423,2107.8697526
137425,2190.9114137
137433,1092.0835233
137435,2363.66832194
137443,4156.924963
137444,2409.0685521
137452,4324.61694628
137463,1465.8157222
137464,2419.03757791
137467,2613.19250897
137471,4981.69660023
137478,943.257624361
137483,2086.64442208
137484,3539.84518859
137489,1286.13259267
137492,4883.84659792
137493,918.206156271
137495,1189.04864792
137499,7300.83976406
137500,787.853964024
137501,8867.82179349
137508,888.309213091
137512,1449.71315273
137521,1904.91580623
137526,1462.84052377
137528,1789.54212021
137530,1237.84130345
137532,1245.37394527
137534,3741.16066291
137545,877.37766829
137546,1448.72060592
137547,1095.06707969
137556,2261.97933307
137559,1613.36972223
137563,6412.01654771
137571,1922.39052855
137574,3621.56540444
137587,2836.06215819
137592,845.061564582
137598,1475.53171335
137607,13272.7228062
137608,1584.25753302
137609,1976.18580393
137612,1280.4246844
137613,5525.48456422
137616,4311.90203788
137621,2746.45352624
137622,3328.99518337
137624,829.454631917
137631,1268.58923518
137632,932.478613518
137633,1338.84034213
137642,1634.59516589
137643,727.504635242
137647,1046.44647848
137648,1051.08041092
137650,1741.68319061
137651,988.0679668
137652,1839.49552834
137654,1427.18872438
137657,2557.75116667
137667,1751.22327737
137668,1317.9654901
137674,5573.78082171
137681,692.449670263
137683,899.525219941
137684,2869.81029836
137688,4794.99830377
137691,2654.34832503
137693,1858.75433299
137694,1827.52642918
137696,10143.8408546
137697,2545.22496257
137699,2855.45327608
137709,2145.12472577
137711,1625.88990301
137716,2405.43996037
137718,4522.16533908
137729,1906.09364581
137733,5006.95800778
137739,1820.58454721
137741,898.327663961
137747,3856.2440432
137749,13239.5460834
137754,2114.63287313
137760,1310.62761231
137768,5641.36516004
137771,1563.44935778
137781,3988.93526618
137784,3700.5231283
137793,2267.47595227
137795,5101.93527073
137796,3554.95613851
137797,3237.86169335
137800,3093.69984944
137801,1227.39683903
137817,926.885286955
137823,1314.26708594
137824,3853.30068117
137825,2077.5549211
137829,1001.41437361
137834,1322.46546933
137836,2080.75377184
137839,1141.23090038
137840,2408.89207637
137841,1780.50444775
137850,1375.40456877
137854,2272.11517116
137859,2654.87723006
137861,1634.24940641
137880,1830.94405306
137884,8986.80803343
137886,1355.60129709
137890,1199.5396676
137892,808.749125915
137895,1402.74022055
137900,2975.69852203
137903,4030.94017183
137905,851.317575962
137906,1942.32036662
137914,3914.99233875
137915,2437.4087503
137918,1490.23521668
137920,5901.49777218
137924,2966.25384332
137927,2815.00176794
137934,5514.21130098
137941,1486.16595797
137949,6282.30976675
137953,804.290906222
137954,2311.11134614
137955,1110.05984799
137958,5555.37059906
137978,1374.14631174
137988,1442.10248139
137990,3146.87175865
137997,2149.46691378
138003,5179.30902759
138010,5775.53075979
138018,2094.41972148
138024,2936.48510734
138029,1166.28477452
138035,2921.49636513
138039,3490.37600511
138040,1411.75217062
138046,969.8554888
138047,1752.34982929
138056,3584.21031686
138057,9641.83053495
138058,2633.57157673
138066,1394.01485612
138067,1042.11586305
138070,2573.70211312
138075,613.730478415
138077,5779.96205693
138083,9546.68413926
138084,6587.56727171
138111,1595.85146425
138114,6179.25950668
138126,3605.74481153
138127,1175.27975852
138128,1342.63988314
138129,2722.35631108
138132,4077.63603208
138135,1597.52854399
138136,1107.10113586
138141,2465.00772689
138150,1377.96650716
138151,1469.52227325
138152,973.521172775
138153,1253.07766705
138156,7061.600082
138162,5964.56500544
138165,2126.61356227
138167,2343.70813118
138181,3380.01448013
138189,2790.09478528
138194,1897.9816277
138204,4965.38096459
138206,2789.45640174
138211,2119.74013692
138215,2554.799485
138226,1615.60905207
138236,1732.94958065
138237,1813.64714482
138240,2917.05513841
138243,915.609711615
138245,1377.91333515
138249,939.319939173
138257,8347.42545487
138258,4414.8186859
138276,4495.68123198
138279,3752.30151822
138280,7031.82729499
138284,1290.70142013
138289,3941.69390735
138295,2278.64862554
138297,1056.02658136
138299,6160.74887157
138307,18809.0598352
138308,1133.41771648
138315,1630.41523209
138319,3232.22716585
138321,749.276625944
138324,3056.91316765
138328,6389.65113288
138329,8583.84313235
138340,1366.97090323
138349,4591.56489844
138353,5193.2010984
138356,3089.36430411
138362,1460.57209852
138380,1090.20706912
138385,1999.3826503
138386,3715.75896376
138390,4954.06827713
138391,2474.61246926
138396,1444.0341279
138399,646.542667743
138400,2791.07005674
138403,3759.63469642
138410,3682.96559193
138415,6872.79832287
138418,1167.56781015
138434,1193.9085834
138442,4242.10269861
138453,1070.81801336
138458,1666.00708147
138461,1169.12690974
138466,1914.95065279
138469,778.10307122
138473,2308.51049898
138477,4847.72953312
138479,2159.49283996
138485,3144.16172454
138486,2819.6365573
138488,855.605294922
138493,1961.95986022
138494,1410.62652127
138511,1663.62996938
138512,2971.96851767
138515,10628.6628316
138518,944.986117704
138520,869.009927408
138522,1544.59748108
138534,1392.096872
138539,1798.87209662
138542,2037.93912368
138543,4153.5160931
138547,3698.4690896
138552,5901.25580524
138558,2865.26981735
138561,941.35527326
138565,1064.52128543
138566,1431.2296445
138567,2378.19010891
138572,1044.95969223
138573,1485.92466597
138580,3376.23142638
138586,736.757979472
138587,1855.22208696
138588,1171.14341386
138591,1233.35060053
138593,2090.94723226
138595,1961.83073392
138598,2248.62082506
138600,3711.17591723
138606,2475.92949208
138624,4007.82162516
138627,667.075303869
138628,1259.71014259
138630,1439.16968475
138637,3655.95526026
138638,4235.25308379
138644,844.081415216
138653,1874.69175244
138661,1819.71985476
138667,1284.76907773
138668,5766.1166167
138670,1660.61284185
138672,612.568754626
138678,867.627091007
138686,1759.67236694
138690,2934.43054495
138697,3582.62889685
138701,2830.99232761
138703,4022.65288981
138712,584.178990263
138717,1827.2020795
138718,3892.42098182
138721,4923.94565549
138724,813.463094407
138729,1601.25045271
138738,1555.61203921
138742,726.440840423
138743,974.526199685
138745,4905.11309635
138755,5788.65120821
138756,2591.83275994
138762,3371.52222572
138769,2643.6946217
138770,1271.45014054
138772,14058.1530525
138778,4920.20451746
138780,1401.40751347
138781,2585.57636123
138787,9117.26720774
138791,1759.12211568
138795,2074.15017325
138797,2023.05147486
138798,1416.10551278
138803,3180.35730824
138804,1365.6344639
138808,5133.31344462
138811,3746.22111041
138815,2395.50774582
138818,3385.69675054
138822,1464.42135823
138829,1134.79485209
138830,2488.63361666
138831,1048.89591644
138836,924.285309935
138843,2571.79224425
138849,8660.29297678
138852,5718.78878592
138871,3302.72599148
138877,1581.07795232
138883,6665.21209875
138885,2652.56094916
138892,8371.64002403
138895,1571.44344225
138902,2928.31981421
138909,4427.85185202
138925,1165.93067375
138930,1771.17722728
138931,4340.93638286
138934,6942.01431685
138937,1719.65401684
138938,3251.4792038
138945,3126.75304541
138949,1735.16063424
138956,2818.21475518
138959,7310.59646017
138970,712.998207568
138973,2648.28833689
138975,2361.94275565
138976,873.163732736
138983,1814.42704497
138986,932.801760724
138991,3313.77446279
138992,2064.10430716
138993,1151.70672249
138995,800.116013809
139001,994.756923924
139005,1042.26442841
139007,1325.9573635
139009,3813.79544644
139014,1229.31734835
139016,1459.85066801
139020,3699.09201004
139032,800.178551879
139035,800.659859785
139042,1557.4287685
139056,2488.221039
139057,2396.38887877
139058,3536.97343431
139060,1045.22299081
139061,10131.3670543
139062,1714.94462378
139066,1975.98359287
139068,1388.40105131
139074,1523.41542961
139075,2064.81309438
139076,773.307627371
139079,1094.39953132
139085,7722.78057313
139091,3242.68064915
139096,1043.87408738
139111,957.983019501
139116,1837.18540103
139117,1003.57356869
139118,758.503032416
139126,2157.90602094
139129,1463.50838787
139134,1523.93128749
